id,item_id,invoice_id,quantity,unit_price,status,created_at,updated_at
2290,1911,508,7,68071,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2291,1814,509,2,71513,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2292,1817,509,1,62677,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2293,1817,509,10,62677,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2294,1812,509,7,22419,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2295,1811,509,1,11323,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2296,932,510,2,66412,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2297,937,510,1,49121,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2298,922,510,6,10110,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2299,932,510,2,66412,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2300,923,510,9,36841,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2301,937,510,4,49121,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2302,934,510,10,45218,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2303,227,511,5,85319,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2304,227,511,8,85319,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2305,227,511,9,85319,packaged,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2306,227,511,3,85319,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2307,227,511,6,85319,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2308,227,511,3,85319,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2309,227,511,9,85319,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2310,552,512,5,52033,shipped,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2311,561,512,1,28965,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2312,572,512,9,27642,pending,2012-03-27 14:54:34 UTC,2012-03-27 14:54:34 UTC
2313,1009,513,6,76550,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2314,1014,513,8,62582,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2315,997,513,10,88146,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2316,760,514,9,63278,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2317,765,514,4,24029,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2318,770,514,3,78737,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2319,760,514,1,63278,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2320,494,515,10,75107,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2321,502,515,3,41379,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2322,482,515,7,77194,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2323,940,516,4,72742,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2324,940,516,3,72742,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2325,469,517,10,17195,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2326,1380,518,8,32056,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2327,1371,518,6,99028,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2328,1382,518,8,44992,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2329,1375,518,7,14907,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2330,1375,518,7,14907,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2331,1372,518,3,97220,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2332,1383,518,6,73003,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2333,1390,518,5,27388,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2334,2349,519,4,57671,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2335,2326,519,7,41967,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2336,2336,519,3,69616,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2337,2362,519,2,1045,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2338,2358,519,3,5992,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2339,2346,519,1,87049,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2340,2344,519,4,7010,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2341,1396,520,10,91790,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2342,1396,520,5,91790,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2343,1398,520,8,76797,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2344,2066,521,7,48672,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2345,47,522,9,84787,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2346,44,522,1,64814,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2347,282,523,5,29921,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2348,285,523,3,66098,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2349,281,523,3,30695,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2350,281,523,2,30695,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2351,951,524,3,29868,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2352,958,524,7,64638,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2353,965,524,2,87768,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2354,965,524,2,87768,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2355,780,525,2,72687,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2356,781,525,3,7533,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2357,800,525,3,93246,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2358,348,526,6,87108,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2359,357,526,10,49018,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2360,362,526,1,15726,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2361,360,526,9,1474,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2362,349,526,2,62273,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2363,1397,527,4,99188,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2364,1396,527,8,91790,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2365,1396,527,10,91790,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2366,2302,528,6,3590,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2367,2301,528,1,53742,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2368,2301,528,1,53742,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2369,2301,528,4,53742,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2370,1928,529,10,5488,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2371,208,530,7,48543,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2372,207,530,5,32427,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2373,1034,531,3,44870,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2374,1029,531,4,22795,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2375,1019,531,8,22532,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2376,1021,531,8,66539,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2377,1025,531,6,71450,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2378,605,532,4,71725,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2379,620,532,6,62155,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2380,618,532,5,47622,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2381,605,532,10,71725,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2382,617,532,1,75942,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2383,2184,533,3,50976,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2384,2179,533,10,53087,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2385,2195,533,4,94713,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2386,2206,533,7,32294,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2387,2184,533,5,50976,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2388,97,534,8,28455,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2389,101,534,9,25616,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2390,100,534,5,58238,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2391,94,534,8,85239,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2392,1980,535,1,98771,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2393,1980,535,9,98771,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2394,1321,536,10,58339,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2395,1278,536,10,44884,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2396,2033,537,6,40834,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2397,2041,537,10,92302,packaged,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2398,2030,537,10,74285,pending,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2399,2031,537,1,12205,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2400,126,538,10,14733,shipped,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2401,145,538,3,59897,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2402,630,539,7,46111,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2403,640,539,4,86457,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2404,641,539,2,22941,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2405,2067,540,6,23120,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2406,2077,540,6,10133,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2407,2091,540,1,32596,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2408,2098,540,9,49169,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2409,2084,540,1,70184,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2410,2089,540,2,98668,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2411,2056,540,1,32289,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2412,2301,541,5,53742,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2413,2302,541,8,3590,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2414,2050,542,3,24239,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2415,2053,542,4,27224,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2416,508,543,7,71583,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2417,481,543,7,79568,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2418,73,544,3,40005,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2419,76,544,2,74183,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2420,913,545,2,49105,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2421,904,545,4,80662,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2422,227,546,2,85319,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2423,227,546,6,85319,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2424,227,546,7,85319,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2425,227,546,10,85319,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2426,227,546,6,85319,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2427,227,546,4,85319,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2428,632,547,3,88417,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2429,629,547,8,73,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2430,625,547,3,74784,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2431,624,547,10,86439,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2432,626,547,6,17150,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2433,2174,548,4,78808,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2434,583,549,1,30410,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2435,590,549,10,80827,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2436,585,549,10,65382,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2437,589,549,6,84793,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2438,588,549,5,31650,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2439,2339,550,5,27374,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2440,2327,550,7,54136,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2441,2328,550,4,20528,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2442,1694,551,10,10754,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2443,1695,551,10,34457,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2444,1699,551,2,12773,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2445,1703,551,6,20828,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2446,1700,551,5,98244,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2447,605,552,4,71725,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2448,2201,553,6,22944,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2449,2231,554,6,81761,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2450,2175,555,9,41529,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2451,2174,555,8,78808,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2452,96,556,9,25737,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2453,688,557,6,70376,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2454,684,557,2,84795,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2455,698,557,3,10591,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2456,679,557,1,30402,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2457,2393,558,8,71293,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2458,2377,558,8,62912,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2459,2368,558,9,85418,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2460,2382,558,9,48168,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2461,2390,558,4,96694,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2462,2378,558,2,30870,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2463,2372,558,7,91927,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2464,1102,559,10,7796,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2465,1105,559,9,69658,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2466,1105,559,4,69658,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2467,1105,559,7,69658,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2468,1104,559,10,39762,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2469,1102,559,4,7796,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2470,1102,559,7,7796,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2471,2225,560,3,78732,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2472,2227,560,8,64081,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2473,2226,560,8,74445,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2474,2236,560,3,4206,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2475,2220,560,4,49656,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2476,2232,560,10,98399,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2477,2244,560,3,57619,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2478,2229,560,5,95290,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2479,523,561,4,34873,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2480,523,561,4,34873,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2481,527,561,9,79977,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2482,521,561,5,74122,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2483,521,561,7,74122,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2484,529,561,3,79140,pending,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2485,524,561,8,89774,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2486,520,561,3,17149,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2487,849,562,3,35772,packaged,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2488,847,562,3,70783,shipped,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2489,849,562,10,35772,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2490,849,562,10,35772,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2491,849,562,8,35772,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2492,848,562,7,50051,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2493,849,562,10,35772,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2494,847,562,2,70783,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2495,1723,563,3,36896,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2496,1720,563,6,93519,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2497,1726,563,8,34791,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2498,1726,563,4,34791,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2499,1721,563,10,49805,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2500,1719,563,10,3160,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2501,586,564,3,17304,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2502,588,564,2,31650,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2503,1618,565,4,94703,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2504,1600,565,7,62489,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2505,1632,565,8,26944,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2506,1922,566,8,46383,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2507,1919,566,10,96379,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2508,1921,566,10,78660,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2509,1922,566,7,46383,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2510,1918,566,8,72018,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2511,1918,566,4,72018,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2512,1919,566,1,96379,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2513,1921,566,4,78660,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2514,1924,567,4,74641,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2515,1923,567,3,83466,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2516,1927,567,5,88937,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2517,1925,567,9,81647,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2518,1923,567,1,83466,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2519,1924,567,2,74641,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2520,1927,567,7,88937,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2521,1927,567,2,88937,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2522,46,568,7,39226,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2523,43,568,10,45150,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2524,2123,569,5,58676,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2525,2106,569,6,28276,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2526,2099,569,4,91749,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2527,2130,569,3,46139,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2528,2128,569,8,93260,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2529,2099,569,8,91749,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2530,437,570,9,63892,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2531,420,570,1,34027,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2532,414,570,2,38841,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2533,429,570,3,88059,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2534,411,570,3,35974,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2535,432,570,9,46366,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2536,422,570,1,31527,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2537,417,570,2,46432,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2538,1229,571,8,54715,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2539,1230,571,5,31400,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2540,1224,571,1,95715,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2541,2302,572,1,3590,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2542,2029,573,8,82413,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2543,2032,573,7,45339,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2544,2028,573,1,13256,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2545,2041,573,2,92302,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2546,2030,573,6,74285,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2547,2030,573,10,74285,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2548,2032,573,5,45339,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2549,1800,574,8,65003,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2550,1782,574,9,23208,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2551,1796,574,3,74469,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2552,1796,574,6,74469,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2553,1783,574,7,61013,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2554,1378,575,5,66960,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2555,1373,575,5,53654,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2556,1390,575,2,27388,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2557,1153,576,7,5915,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2558,1168,576,9,94490,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2559,1142,576,4,75895,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2560,1158,576,7,33739,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2561,193,577,3,98077,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2562,197,577,9,14957,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2563,682,578,4,5944,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2564,684,578,6,84795,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2565,687,578,6,37333,packaged,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2566,696,578,7,38132,pending,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2567,682,578,3,5944,shipped,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
